schoolId,Grade,Student ID,Adjusted WCPM Score,PA PR,SR PR,Vocabulary PR,Decoding PR,classId,ARM,ARM PR,Estimated Mastery PR
fcd2b7c1d0b60e35,Second Grade,2cedb6dc84eeaff4,72.4038526000581,69.0,57.0,61.0,70.0,64634759f9aebeb1,2.56,71.0,77.0
09ad317928e6a534,First Grade,f02d28301544ff31,5.0,40.0,41.0,44.0,39.0,9e6fa1a27ac5c1a9,0.53,21.0,62.0
175f1c4216f882dc,Third Grade,b444cb130909ed6e,,,,,,b9a8d7abe79bf910,0.45,1.0,5.0
09ad317928e6a534,Second Grade,b0d4c7a94906f751,49.573725659726534,45.0,37.0,32.0,43.0,e5362a3871dd70a5,2.248605884895898,57.0,60.0
175f1c4216f882dc,Second Grade,24af87f058622f38,89.52192304113485,89.0,61.0,65.0,85.0,e71201b907b644b4,2.927828845617023,83.0,85.0
175f1c4216f882dc,First Grade,3be5536c21897b52,94.06053092961648,86.0,82.0,85.0,84.0,87440b8e1d6ae2e3,2.223423716507316,96.0,96.0
b4f8aa00be3c8e99,Second Grade,2e7e3c156a722fd4,73.43211977821122,75.0,55.0,57.0,72.0,9a443499c3130df0,2.638642395564224,74.0,68.0
b4f8aa00be3c8e99,Second Grade,df6858581a136131,,,,,,8f307a299409f5f9,0.37,5.0,13.0
b4f8aa00be3c8e99,Second Grade,179aa8d4cfc60573,,,,,,8f307a299409f5f9,0.2,2.0,13.0
b4f8aa00be3c8e99,Second Grade,12c68fa97546981e,,,,,,8f307a299409f5f9,0.51,8.0,19.0
b4f8aa00be3c8e99,Third Grade,e9b914dacf178636,73.77434059859709,13.0,13.0,14.0,12.0,136d861b024cd5f0,3.4702302179579125,63.0,63.0
175f1c4216f882dc,Third Grade,9fa68a2fc10ecb95,28.803057969519006,20.0,14.0,16.0,20.0,7c271ede957210af,2.1893651303540262,22.0,23.0
b4f8aa00be3c8e99,Third Grade,6a67d249962068a4,,,,,,136d861b024cd5f0,0.55,2.0,3.0
b4f8aa00be3c8e99,Third Grade,23450112042d1d9b,63.09680339573884,10.0,8.0,9.0,9.0,136d861b024cd5f0,3.1928072984764264,53.0,54.0
b4f8aa00be3c8e99,Third Grade,aca57314ba4861d6,119.87075696087886,32.0,64.0,70.0,30.0,3cd3610d54c29cbe,4.533027410100214,94.0,84.0
e91ac46e268cea8c,Second Grade,e5a8be26c2189cff,,,,,,696faea421eea868,0.88,14.0,23.0
b4f8aa00be3c8e99,First Grade,3ebc6661b8009b74,,,,,,7d100408b9cac57c,0.42,16.0,46.0
b4f8aa00be3c8e99,Second Grade,8ce4ae3887ff1996,86.60442264448439,56.0,47.0,43.0,55.0,8f307a299409f5f9,2.864066339667266,81.0,76.0
e91ac46e268cea8c,Second Grade,c78befb8e9c297d8,,,,,,696faea421eea868,0.58,9.0,12.0
6b9531251c5a748d,Second Grade,9959deaf787b4235,38.170332870391114,53.0,43.0,38.0,53.0,fae576a4d43aec61,2.17,54.0,54.0
6b9531251c5a748d,First Grade,91f4061891bdcf94,19.75762150932748,39.0,21.0,36.0,34.0,315ffc8167d893f9,1.2627286452798243,56.0,64.0
6b9531251c5a748d,Fifth Grade,56cbc66e779544f5,82.22582443150148,71.0,58.0,62.0,90.0,4d138a82321107be,4.74,39.0,35.0
6b9531251c5a748d,First Grade,a41e750ba0d4cdce,,,,,,315ffc8167d893f9,0.38,14.0,44.0
6b9531251c5a748d,Kindergarten,b06857ae97ce4dca,,,,,,8c49bbaa0b5e3675,0.29,61.0,78.0
8fa50545d7fe3b88,Third Grade,09c30fba01fd3652,78.04436652575323,67.0,70.0,75.0,65.0,ddeff7ca6557e577,3.33,58.0,71.0
6b9531251c5a748d,Fourth Grade,ba15de02b6c66ef0,31.88713574820028,23.0,20.0,23.0,28.0,580c1a4864ecf6f9,2.84,19.0,20.0
8fa50545d7fe3b88,Second Grade,b2b395c7826f438d,86.35577593853434,67.0,55.0,56.0,67.0,06cb0fadb77beb84,2.860336639078015,81.0,72.0
8fa50545d7fe3b88,Second Grade,05df13e241524c56,88.61927403834655,81.0,65.0,70.0,79.0,72211bebaca249a3,2.9085782211503965,82.0,82.0
8fa50545d7fe3b88,Second Grade,aa7ca57867010baa,105.38058737596606,76.0,62.0,66.0,73.0,72211bebaca249a3,3.250708810639491,89.0,82.0
8fa50545d7fe3b88,Second Grade,9df174b412db8413,89.5847186121018,76.0,84.0,90.0,76.0,06cb0fadb77beb84,3.85,96.0,87.0
8fa50545d7fe3b88,Third Grade,b30f13088a878338,143.0527680048597,67.0,99.0,99.0,66.0,ddeff7ca6557e577,5.068108128102054,99.0,85.0
aa5e6d8863ce1303,First Grade,c9946b33d1ce2034,85.19679215442312,91.0,80.0,83.0,89.0,061a84809f6040a6,2.144377545080962,94.0,94.0
aa5e6d8863ce1303,Third Grade,f6505bd6df253551,130.76797510709451,91.0,98.0,99.0,94.0,f24f864ed587b7aa,4.89,97.0,91.0
aa5e6d8863ce1303,First Grade,1b21260ac1b9153c,,,,,,fb95a86d81889611,0.25,7.0,43.0
90db4bc5f1607d38,Second Grade,7f363241da496d33,,,,,,506053dd32bfb551,0.65,10.0,14.0
aa5e6d8863ce1303,Second Grade,55dc0ae334f877f5,106.181071553623,76.0,64.0,68.0,77.0,e34ff45e8f8d0191,3.2636214310724596,89.0,81.0
90db4bc5f1607d38,Fourth Grade,69daf69d2ab0f54f,5.0,3.0,3.0,4.0,4.0,3f2310ba30cc85dc,0.9,3.0,7.0
90db4bc5f1607d38,Third Grade,bf7cad70f610af64,95.25033451010334,39.0,51.0,56.0,41.0,252ee3f90d18f01a,3.83,76.0,80.0
aa5e6d8863ce1303,Second Grade,f9fe9279c1e47439,126.32232388220967,54.0,48.0,45.0,52.0,571382195d1f9325,3.706446477644194,94.0,81.0
90db4bc5f1607d38,Fourth Grade,e2c1463aa9909ada,,,,,,c19d286dc45e06a4,0.98,4.0,3.0
90db4bc5f1607d38,Third Grade,fa5f22603ac8f336,26.344101840325003,17.0,23.0,25.0,16.0,252ee3f90d18f01a,1.69,16.0,36.0
aa5e6d8863ce1303,Second Grade,730c765eb43e606a,117.58325998106616,77.0,66.0,70.0,76.0,426068edd586133e,3.5145814995266536,92.0,86.0
90db4bc5f1607d38,Fifth Grade,14535fc432519173,90.63399220448612,36.0,35.0,40.0,75.0,ad6c78b97362def5,5.06,48.0,42.0
90db4bc5f1607d38,Fifth Grade,24c8ce03b842fbc1,,,,,,ad6c78b97362def5,0.84,1.0,2.0
90db4bc5f1607d38,First Grade,2f01b481bb71d16b,54.42556606077522,50.0,39.0,40.0,48.0,13333f6c1b6294b7,1.69,77.0,89.0
aa5e6d8863ce1303,First Grade,c844a58d54fe5066,44.23207704331004,86.0,73.0,76.0,85.0,061a84809f6040a6,1.7223207704331005,78.0,77.0
90db4bc5f1607d38,Fifth Grade,36a8c2313bc0d044,116.70843935944286,41.0,39.0,45.0,68.0,ad6c78b97362def5,5.58,67.0,46.0
90db4bc5f1607d38,Third Grade,35da476546aca2fb,84.06410644088298,78.0,78.0,82.0,76.0,9a3a61f6429d42a3,3.72,72.0,66.0
2621c69e10aa63d3,Third Grade,8ac914d9b3a2518d,154.93515541354358,50.0,85.0,88.0,56.0,ca6e03549a8ec31e,5.01,98.0,96.0
2621c69e10aa63d3,Third Grade,e598952d389bec91,59.4676029451811,17.0,17.0,19.0,15.0,0f66481007e0d0a9,3.093495691300614,49.0,40.0
90db4bc5f1607d38,First Grade,8676d8f137220908,86.26224082898555,96.0,95.0,96.0,97.0,6cdd04ea6ddb7e99,1.72,78.0,85.0
2621c69e10aa63d3,Second Grade,60899b525922c5a4,77.16916754625288,51.0,45.0,40.0,52.0,0f3692ba98dc2052,2.701691675462529,76.0,77.0
2621c69e10aa63d3,First Grade,8ee28b76ad23b0e1,77.15997082003341,81.0,81.0,83.0,84.0,d7dc92d433a0ce92,2.071599708200334,92.0,95.0
90db4bc5f1607d38,Third Grade,c438a9c9bedec4cd,41.87383834514052,19.0,14.0,16.0,17.0,252ee3f90d18f01a,2.0,20.0,51.0
90db4bc5f1607d38,Fifth Grade,901b52289aff4a64,119.7728610284878,19.0,17.0,19.0,41.0,73aa99c9098b2062,5.58,67.0,63.0
2621c69e10aa63d3,Second Grade,03bcbdf18aea3aae,139.52818562420043,86.0,83.0,89.0,94.0,2c56f2fb9bd2bc26,4.021979155611407,98.0,92.0
90db4bc5f1607d38,Third Grade,0982c327f1576aef,88.8922289082252,71.0,79.0,82.0,68.0,7289d39cfca37c00,3.67,70.0,69.0
2621c69e10aa63d3,First Grade,1071eb26a8eede8b,74.80061397200501,75.0,75.0,78.0,70.0,56ed75c1303fab5b,2.0480061397200497,91.0,88.0
2621c69e10aa63d3,Second Grade,9674ce43ea770078,128.40161463376023,99.0,85.0,91.0,99.0,0f3692ba98dc2052,3.7620484390128066,95.0,92.0
98b8547ba41a5b06,Second Grade,374590a706a4415d,124.60337449467632,73.0,61.0,65.0,70.0,2265c103ce3435a1,3.6720674898935264,94.0,85.0
98b8547ba41a5b06,Third Grade,ae843d964df26dda,91.51041459684356,18.0,26.0,29.0,18.0,7e64e315d7313868,3.919208291936871,80.0,65.0
7eb72d479c8f9137,Second Grade,7513c399c7988075,18.17731141039412,27.0,17.0,16.0,26.0,062514200f246139,1.54,25.0,63.0
7eb72d479c8f9137,Third Grade,ca20acff941566bb,5.0,7.0,5.0,6.0,7.0,063e8ab561875b34,0.73,4.0,53.0
7eb72d479c8f9137,Third Grade,ca52f80e2d3bb205,60.86036522921639,54.0,63.0,68.0,52.0,ad66293cecbc7434,3.14,51.0,60.0
98b8547ba41a5b06,Second Grade,5c93bde9a4ea5e83,12.48505074357442,11.0,10.0,14.0,11.0,2265c103ce3435a1,1.0597010148714885,17.0,24.0
7eb72d479c8f9137,Third Grade,9b03dec87c1efd32,14.31586675231715,10.0,7.0,8.0,10.0,727d8a3b0b77692a,1.0,7.0,41.0
98b8547ba41a5b06,First Grade,51ad7d86fb3ca0f9,14.172791072539034,45.0,48.0,52.0,43.0,35bf93be726fd4ad,1.115183732176171,50.0,45.0
98b8547ba41a5b06,Third Grade,7a214ada1eaa4310,118.10813776898864,68.0,99.0,99.0,65.0,50f0e5707262f822,4.492487168686739,93.0,83.0
4b5a793aa1901a62,Second Grade,f8646e0e52669e49,87.0255329629731,64.0,51.0,50.0,62.0,e8f1cf1b4626ff8f,3.19,88.0,80.0
98b8547ba41a5b06,Third Grade,1e5cf88beef53068,58.36637637387321,15.0,18.0,20.0,15.0,50f0e5707262f822,3.059991291216196,48.0,34.0
4b5a793aa1901a62,Third Grade,11063dd7effcc2a9,47.18305496635671,42.0,42.0,46.0,40.0,d74907f0036731cf,2.57,32.0,68.0
4b5a793aa1901a62,First Grade,6c08f9a0cee2a8f5,,,,,,cececc9a81ab318f,0.8,34.0,47.0
eea94b82ffc76613,Third Grade,b84f49a06c2e4a1a,87.28651938894606,29.0,58.0,64.0,32.0,20f954637759224b,3.836443868389976,76.0,58.0
4b5a793aa1901a62,Second Grade,ce7a018eed381563,79.09192878850338,75.0,80.0,86.0,76.0,e8f1cf1b4626ff8f,3.53,92.0,88.0
eea94b82ffc76613,Second Grade,4824494efb8877a0,144.00480334607212,92.0,99.0,99.0,95.0,f6fb2cb46ca0c1f2,6.29,99.0,97.0
15227fb8b1ec2914,Third Grade,f457e9dbfc54c03a,54.77534407615104,30.0,30.0,33.0,30.0,5200f0981e00ea3d,2.66,35.0,69.0
577cbd33452e044c,First Grade,7f0a841241cd3713,25.549047158891767,34.0,23.0,37.0,39.0,da89c8e4524cd88a,1.396471414766753,62.0,54.0
6afe54bf066d0743,Third Grade,d2f0627bbd80e55b,110.56219421082793,72.0,87.0,90.0,76.0,a2dec385236d8419,4.6,95.0,60.0
577cbd33452e044c,Second Grade,0a8cbf3b2539a5df,94.38309770126516,83.0,66.0,71.0,81.0,e7d8a2995bdf2268,3.0214929310379546,85.0,74.0
577cbd33452e044c,Third Grade,9cec5b624c344085,105.81711010346048,39.0,74.0,79.0,34.0,d28018c8f4989b37,4.237244862689972,89.0,84.0
c522e9edb890b81c,Second Grade,51a8dbde4f99ad92,61.41509091129335,84.0,57.0,61.0,81.0,46c8787702331969,2.35,62.0,72.0
c522e9edb890b81c,First Grade,833c51dae6989ad5,,,,,,da2d0886f1cc298a,0.27,8.0,54.0
c08905f21b4b74c3,Kindergarten,578a1e40d51ffae8,,,,,,6ab7e971d6c57447,-0.29,11.0,80.0
c522e9edb890b81c,Second Grade,99aab096b06a10b9,123.87669614406931,93.0,73.0,80.0,94.0,e9330a55b1ba2fe2,4.01,98.0,92.0
c08905f21b4b74c3,Third Grade,ae4563a7b981d85d,45.836669212416695,21.0,21.0,23.0,21.0,67d7663d3065f26a,2.71,37.0,37.0
c08905f21b4b74c3,First Grade,88bc3c187a65a04e,53.90312821599776,99.0,80.0,83.0,99.0,7631e522318f5107,1.73,78.0,81.0
c522e9edb890b81c,Third Grade,1fb036a6b2e10098,7.749125148371147,8.0,5.0,7.0,8.0,7f648029b2da099a,0.76,4.0,32.0
c522e9edb890b81c,Third Grade,45ee5e3b12c7b447,5.0,1.0,7.0,8.0,1.0,cfd3d6c4b33ce450,0.59,2.0,16.0
c522e9edb890b81c,Second Grade,942b30d61b4344ab,47.56861654606878,46.0,39.0,34.0,49.0,46c8787702331969,1.92,41.0,65.0
c5360bba8290387c,Kindergarten,c7b6958397dd3421,23.44316346788066,,,,,f8a6427aa67825a6,-0.37,3.0,84.0
c5360bba8290387c,Second Grade,484ce69b4ac5f641,110.92252314362992,66.0,72.0,78.0,67.0,099584951522c90a,4.46,99.0,88.0
647686d64bfd97fa,Second Grade,e2b39e66d3fa08a6,108.94810185380685,88.0,70.0,75.0,89.0,cae8dbaed9cd9f5d,3.76,95.0,87.0
647686d64bfd97fa,Kindergarten,9a16a6f7e9b69121,,,,,,74215ce861d561e3,-0.36,4.0,4.0
c5360bba8290387c,Second Grade,d3af4fae9a113557,85.91400127091718,80.0,63.0,67.0,79.0,099584951522c90a,3.05,86.0,87.0
c5360bba8290387c,Third Grade,92ed10fb9a38944a,5.987550883787459,7.0,5.0,6.0,7.0,676ae779864e93f6,0.62,3.0,34.0
c5360bba8290387c,Kindergarten,494214274dd19d48,,,,,,f8a6427aa67825a6,-0.25,15.0,73.0
647686d64bfd97fa,Second Grade,e15da652753557a8,143.1317794647994,82.0,72.0,79.0,84.0,5738c46aed299b67,3.78,95.0,88.0
c3379f6f199b058b,Third Grade,c7b9021bbbb9892c,104.81714682150591,73.0,88.0,90.0,75.0,4ca2442fc0fd01e5,4.1,86.0,70.0
c3379f6f199b058b,Third Grade,7a501bcfc7b14574,98.50224247254904,76.0,89.0,91.0,78.0,4ca2442fc0fd01e5,4.29,90.0,82.0
d8852b6aaaaadca4,Second Grade,22f39e4904827d29,102.0647224797042,72.0,57.0,60.0,72.0,5bbd6b9cf6dce131,3.32,90.0,84.0
c3379f6f199b058b,First Grade,750950eb3588f18c,,,,,,65f3c4adac4d5bb5,0.12,1.0,44.0
c3379f6f199b058b,First Grade,b8c1dc4529a8dafd,5.0,15.0,20.0,36.0,17.0,df91ae303bfe946d,0.38,14.0,62.0
c3379f6f199b058b,First Grade,14f0aa97120f8808,7.441398983008805,31.0,20.0,36.0,31.0,df91ae303bfe946d,0.95,42.0,72.0
c3379f6f199b058b,Third Grade,0006519431597560,91.9909226767034,72.0,79.0,83.0,73.0,4ca2442fc0fd01e5,3.74,73.0,92.0
0cc4722fbb15586a,Fourth Grade,a47cd831055e3bec,53.03702938057485,24.0,24.0,27.0,32.0,c01fd8cc7a573673,3.33,31.0,32.0
0cc4722fbb15586a,Third Grade,75f3ec67b60845cc,103.8235965585416,54.0,71.0,75.0,53.0,e9687e099509564d,4.18,88.0,88.0
0cc4722fbb15586a,Fourth Grade,d696ddb7565a8acc,98.4068802457642,92.0,86.0,88.0,91.0,c01fd8cc7a573673,4.72,80.0,79.0
c3379f6f199b058b,Fifth Grade,dda5b2093aa8c639,73.33745192211882,11.0,9.0,10.0,28.0,4b8d384e200916d9,4.07,20.0,20.0
0cc4722fbb15586a,Second Grade,b9aba1197fdf2d17,35.5040642810427,53.0,44.0,39.0,52.0,fd4f7eb85f33fc75,2.08,49.0,70.0
0cc4722fbb15586a,Second Grade,7ce4d540dbeaa9f9,72.53558249868213,88.0,62.0,66.0,86.0,df0154bad86a26f1,2.43,65.0,80.0
033b71112d415f78,Second Grade,5ec31ba1d12ffd3d,97.60950346724404,73.0,86.0,92.0,77.0,7842fab7bc934a8e,4.07,99.0,93.0
033b71112d415f78,Kindergarten,c31058b22fa8f8ec,,,,,,10cd6a9f427ef0f4,0.4,67.0,86.0
033b71112d415f78,Second Grade,20a54432c389ac0f,29.473929146225593,34.0,23.0,20.0,35.0,95df395575009e77,2.1,50.0,77.0
033b71112d415f78,First Grade,d4f21cb256ceae70,33.345294462580625,79.0,69.0,73.0,78.0,4a84ac312b9f0da6,1.68,76.0,86.0
033b71112d415f78,First Grade,ade8ad3908bd314e,53.52713812527851,99.0,81.0,84.0,99.0,51c0fa055caf2240,1.73,78.0,78.0
bcf4da91e6b6e718,Fourth Grade,22570cbd1aeafc15,74.21773180666794,66.0,55.0,58.0,68.0,20c1ea7078274b60,4.14,53.0,44.0
033b71112d415f78,Second Grade,f9b7505c1f196aae,137.99863348770972,79.0,90.0,96.0,78.0,b067c659c794dcd9,4.94,99.0,93.0
bcf4da91e6b6e718,Fifth Grade,bb4c1e8243b33480,131.4151426992697,98.0,97.0,98.0,99.0,c24e9e1c9ae3a968,5.8,77.0,85.0
033b71112d415f78,First Grade,8b2039680914419b,57.02919441541928,83.0,80.0,83.0,86.0,dece74fecbe9da31,0.69,29.0,82.0
033b71112d415f78,Second Grade,d1ef7e8a8779653d,,,,,,56a442af84e8e951,0.61,9.0,15.0
bcf4da91e6b6e718,First Grade,172f61ee4faa019b,45.47742618597143,74.0,67.0,71.0,73.0,a2af9ba482248e29,1.52,68.0,86.0
033b71112d415f78,Kindergarten,8e46311d18436412,5.0,85.0,78.0,85.0,85.0,054e89e8417dcdf4,-0.01,39.0,39.0
033b71112d415f78,Second Grade,b1726099450a3204,5.673832028781803,15.0,10.0,14.0,15.0,56a442af84e8e951,0.93,15.0,63.0
bcf4da91e6b6e718,Third Grade,841bb5458aff9148,85.0604419871428,48.0,52.0,57.0,48.0,58dd420c799f63e2,3.92,80.0,73.0
8e891df0fcd8c307,First Grade,dd6a114ebd2ea58d,30.893302401462517,63.0,46.0,50.0,60.0,7c23818d4c2baa5e,1.26,56.0,81.0
033b71112d415f78,First Grade,ce3d8e2c019c0546,12.41494736148195,43.0,43.0,46.0,43.0,51c0fa055caf2240,1.0,44.0,52.0
c2ca85b6f03f9a01,Third Grade,2ff7480be3b0f621,24.90549872070357,10.0,5.0,6.0,9.0,8997ac4c135abd56,1.9737079283594,19.0,23.0
c2ca85b6f03f9a01,Third Grade,53c7c0706872666d,85.7242145040473,37.0,52.0,57.0,45.0,b1e1066bb48bd0e9,3.806208504584993,75.0,69.0
c2ca85b6f03f9a01,Second Grade,b4fda4970437c2cb,108.25334485917988,92.0,80.0,86.0,91.0,fe0254431aab59cd,3.3038001728876987,90.0,83.0
c2ca85b6f03f9a01,Third Grade,66e572677879a3f3,52.326078930532226,11.0,5.0,7.0,11.0,c9cb0d5f35a311f8,2.9215433418190484,44.0,50.0
8e891df0fcd8c307,Third Grade,f496aa38c3d43e35,99.25845750214982,30.0,64.0,70.0,33.0,30cb3f9bea13a4e9,4.088461437553746,85.0,71.0
c2ca85b6f03f9a01,Third Grade,477e10388e69b70c,32.066386420209426,12.0,7.0,8.0,11.0,7428e07637575e55,2.3616512531115186,25.0,39.0
c2ca85b6f03f9a01,First Grade,c93aa6844a653569,,,,,,c1d8346f40b08732,0.19,4.0,45.0
c2ca85b6f03f9a01,Second Grade,f1dd458cea525f20,33.81956908028864,45.0,30.0,26.0,44.0,fe0254431aab59cd,1.894587072408659,39.0,36.0
b3e1ba478b5c91e1,Third Grade,7de498df01459b38,70.86347491554568,62.0,64.0,70.0,64.0,d5f1de69f6a9d716,3.32,58.0,61.0
c2ca85b6f03f9a01,Second Grade,17c6e4e4b476a2cf,52.4468984577872,39.0,33.0,29.0,40.0,a83044788b3f086e,2.298937969155744,60.0,53.0
c2ca85b6f03f9a01,Third Grade,fb19f023a5079139,5.0,7.0,5.0,7.0,7.0,8997ac4c135abd56,0.898,6.0,26.0
b3e1ba478b5c91e1,Third Grade,13bf75a232679484,33.59107089210143,24.0,22.0,24.0,23.0,d5f1de69f6a9d716,2.36,25.0,57.0
fb698c69776613bd,Second Grade,949df501d29fb16d,,,,,,fcca4ab44dc8571e,1.82,35.0,17.0
b3e1ba478b5c91e1,First Grade,8c1572ac2a5f1be1,8.28777286155409,31.0,20.0,36.0,34.0,7548bb30b6efa469,0.94,41.0,71.0
fb698c69776613bd,Fifth Grade,a2c1eae683904f69,113.0774212746591,75.0,70.0,73.0,94.0,1f16f999c39dea42,5.37,59.0,64.0
fb698c69776613bd,Third Grade,c1a9dbe0ec49ff47,14.2139778563642,14.0,11.0,13.0,13.0,707f3ab7a407b5bb,1.06,8.0,43.0
e9bcf854df1f859e,Second Grade,3c2468f4165d64fd,79.38506563320657,59.0,50.0,48.0,58.0,ba08c69a749c9d5c,2.7377013126641314,77.0,75.0
fb698c69776613bd,Second Grade,7fea142c68210962,99.62354852285324,82.0,68.0,73.0,81.0,220a82d4682847d4,3.1243532278427986,87.0,76.0
e9bcf854df1f859e,Fifth Grade,eb2369deb617c8bb,94.99217871471856,18.0,43.0,48.0,47.0,c8cda3b5a7b62013,4.865679327303462,43.0,53.0
fb698c69776613bd,First Grade,f2a6eec3409bdc38,45.47377994479989,72.0,56.0,62.0,66.0,85c061bd4b770945,1.71,77.0,60.0
e9bcf854df1f859e,Fifth Grade,b7fbccd797723f2a,54.32891020759725,13.0,25.0,29.0,28.0,f1d69c77aee176f7,3.783920383736751,12.0,16.0
fb698c69776613bd,Fourth Grade,b29b1e53a3fa5405,5.0,2.0,3.0,4.0,2.0,b3d3f013c734ee8a,0.84,3.0,4.0
e9bcf854df1f859e,Fifth Grade,6fe351367595d7c7,99.76268967292047,30.0,68.0,71.0,62.0,f1d69c77aee176f7,5.081371793973103,49.0,50.0
fb698c69776613bd,Third Grade,c33cf448f569611a,69.96888837251333,54.0,55.0,60.0,51.0,ab2f75f4b3980a63,3.23,54.0,44.0
fb698c69776613bd,Fourth Grade,a14d38fe6f34e128,67.63130245767685,56.0,53.0,56.0,60.0,f9965c38501be2dc,4.06,49.0,49.0
e9bcf854df1f859e,Fifth Grade,51dace52147057a3,39.63554631800276,6.0,6.0,6.0,16.0,c8cda3b5a7b62013,2.98,7.0,7.0
e9bcf854df1f859e,First Grade,8f67e1acfefea52e,79.50355875246532,83.0,76.0,79.0,83.0,f661e1464f5bca50,2.095035587524653,93.0,83.0
2dc05c80d390b291,Second Grade,4c263b6a1d1c635b,95.44373617899836,72.0,63.0,67.0,74.0,2c5f2b62f69649d9,3.046656042684975,85.0,81.0
2dc05c80d390b291,Second Grade,16aa67ff86743c74,93.91660430234704,58.0,53.0,53.0,56.0,2c5f2b62f69649d9,3.008749064535205,85.0,82.0
2dc05c80d390b291,Third Grade,572db3471475af14,36.94859717646578,22.0,21.0,23.0,22.0,a8008f5356993a0b,2.43,27.0,45.0
a546d16514ab22ff,Fourth Grade,f7148df6e2cd1817,83.39602959023676,70.0,70.0,72.0,74.0,fae5e184ddb6af18,4.45,70.0,70.0
11eec3f5a19c04ce,Second Grade,15ddfe76f299552d,107.92713358842124,92.0,72.0,79.0,92.0,cd1edee39d724e1f,3.68,94.0,87.0
94b8eedc4b1498e0,First Grade,b0e30981ad876162,68.04953207030358,97.0,92.0,94.0,97.0,6172bdbf3105f649,1.97,89.0,89.0
94b8eedc4b1498e0,Third Grade,ba3ceff495f3789b,111.97659694395227,95.0,98.0,99.0,94.0,7435465108df128f,4.41,92.0,95.0
11eec3f5a19c04ce,Third Grade,004b1cdc01923403,71.3432759978658,30.0,30.0,33.0,31.0,9e153182f24a10aa,3.2,53.0,60.0
94b8eedc4b1498e0,Third Grade,38dd6817a535e0ff,135.24919019944883,93.0,99.0,99.0,94.0,b2114467f342f483,4.98,98.0,90.0
11eec3f5a19c04ce,Third Grade,e4c299b522f0afc9,,,,,,56cf223e2c457cd1,0.74,4.0,16.0
11eec3f5a19c04ce,Third Grade,4a3837b26a8dc3d5,81.07150013100907,50.0,56.0,62.0,46.0,9e153182f24a10aa,3.56,67.0,62.0
11eec3f5a19c04ce,Third Grade,ad83fd3ecbde6d7d,91.02077880455104,89.0,94.0,96.0,92.0,4aa249bc89a7b92c,3.99,83.0,85.0
11eec3f5a19c04ce,First Grade,71712b18edd9f4a0,63.005116053196765,92.0,80.0,83.0,92.0,05a39a69be1b45c7,1.9400511605319677,88.0,91.0
94b8eedc4b1498e0,First Grade,f72fe282ce4fdc2a,71.50397213224522,92.0,82.0,85.0,92.0,7b3d3341f479db0e,2.025039721322452,91.0,93.0
804d070b715fa400,Second Grade,1d12c152e35a1529,94.09247894703446,90.0,67.0,73.0,91.0,ad66eee04afa3ca5,3.17,88.0,80.0
804d070b715fa400,Third Grade,e987cf9f07765583,32.297489715222376,22.0,20.0,22.0,23.0,b6bd9a937f23b0e3,1.77,17.0,56.0
804d070b715fa400,Third Grade,25240257177e6d07,105.85298929904243,76.0,89.0,91.0,75.0,35ce7aa255e7b3a0,3.99,83.0,83.0
804d070b715fa400,Third Grade,f0b1aa1646c4ae41,59.832966922913734,43.0,48.0,53.0,43.0,25da1db62fddfb27,2.98,46.0,63.0
94b8eedc4b1498e0,Kindergarten,57765a543cc202aa,,,,,,9889a7fde0622c3a,0.19,55.0,74.0
